ID,X,Y,pH,EC,Na,K,MO,Kdisp,Silt,ECEC,BD,CEC,Ca,Mg,Sand,Clay,SQIw,SAVI,EVI,NDWI,NDVI,NDMI,NDII,GCI,clase,dpto,prov,dist,Culitvo_pr,Textura,TS,GM,ZV,CL,EG,MP,SSST,ECP,EMP,EPP,ESP,CM,CK,MK,CMK,DC,FC,NDC,GR,Pmon,Pan,Tmin,Tmax,Tavg,Slope,Hillshade,Orientatio,Elevation,TPI,TRI,TWI,Precipitat,Temperatur,site_id_internal_rk,Elevation,Slope,Orientation,Hillshade,TPI,TRI,TWI,NDVI,SAVI,NDWI,Precipitation,Temperature
31,596042,9435205,7.4,3.69,0.1,0.8,1.8,157,21.2,17.7,1.51,15.6,12.6,3.2,54.8,24,0.73,0.37,0.51,-0.28,0.46,0.21,0.1,0.8,Bajo,Piura,Morropon,Chulucanas,Mango,Sandy clay loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Non salt afected soil,71.19,18.08,4.52,0.56,3.94,15.75,4,19.75,56.54,654.38,-597.84,0,13.17,158,18.24,29.83,24.04,3.62,183,206.66,99,2.184,1.288,7.901,208.08,24.8,31,97.45475769042969,4.270521640777588,126.21422576904297,178.98011779785156,1.0876235961914063,1.7819017171859741,7.807773113250732,0.46082040667533875,0.372353196144104,-0.27984917163848877,208.08143615722656,24.799999237060547
32,593580,9434713,7.6,4.27,0.1,0.5,1,108.8,23.2,22.4,1.49,17.7,16.7,4.1,46.8,30,0.77,0.39,0.55,-0.23,0.5,0.35,0.23,1.12,Bajo,Piura,Morropon,Chulucanas,Mango,Loam,Lixisols,Alluvial terrace,Tropical desert scrub,E (d) A',Cenozoico,Alluvial deposit,Neutral saline soil,74.55,18.3,2.23,0.45,4.07,33.4,8.2,41.6,48.67,862.88,-814.21,0,13,156,18.22,29.82,24.02,13.94,166,144.35,94,-1.469,2.223,6.539,200.74,24.8,32,97.03327941894531,6.5991644859313965,220.39610290527344,182.33377075195313,1.3189334869384766,2.3254499435424805,7.6498541831970215,0.49657657742500305,0.3918483555316925,-0.22878479957580566,200.73838806152344,24.799999237060547
33,595942,9436167,7.4,4.23,0.1,0.6,3,266.7,25.2,17.2,1.5,17.3,13.4,2.1,50.5,24.4,0.75,0.36,0.49,-0.28,0.45,0.32,0.2,1.06,Medio,Piura,Morropon,Chulucanas,Mango,Sandy clay loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Neutral saline soil,77.91,12.21,3.49,0.58,6.38,22.33,3.5,25.83,46.47,660.48,-614.01,0,13,156,18.24,29.79,24.02,1.62,180,180,106,2.51,1.5,8.772,209.83,24.8,33,103.92548370361328,4.2988200187683105,139.9864044189453,179.04115295410156,0.7107033133506775,1.4414607286453247,7.9311017990112305,0.4532865881919861,0.35800862312316895,-0.28273966908454895,209.82662963867188,24.799999237060547
34,597889,9437219,7.3,3.41,0.1,0.3,0.9,57,24.2,19.3,1.48,18.1,14.3,3.6,44,31.8,0.8,0.3,0.38,-0.34,0.37,0.18,0.06,0.81,Bajo,Piura,Morropon,Chulucanas,Mango,Loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,74.09,18.65,1.55,0.52,3.97,47.67,12,59.67,36.42,741.18,-704.76,0,14.08,169,18.26,29.79,24.03,3.62,177,153.34,111,0.857,1.552,8.029,217.36,24.8,34,110.86719512939453,3.1689348220825195,115.33279418945313,179.72669982910156,0.378104031085968,1.508995771408081,8.463982582092285,0.3685015141963959,0.29887011647224426,-0.33932042121887207,217.35691833496094,24.799999237060547
35,599486,9432729,7.9,7.07,0.1,0.6,2.9,125.7,27.2,25.8,1.44,19.4,20.4,4.2,34.6,38.2,0.77,0.5,0.71,-0.26,0.58,0.39,0.26,1.36,Medio,Piura,Morropon,Chulucanas,Mango,Clay loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,79.07,16.28,2.33,0.39,4.86,34,7,41,57.04,1032.18,-975.14,0,14.67,176,18.25,29.95,24.1,2.29,183,225.12,101,0.327,1.076,8.396,216.26,24.8,35,100.71028137207031,2.7104995250701904,184.18093872070313,181.59715270996094,0.3417767286300659,1.0981494188308716,8.41214656829834,0.5755342841148376,0.497030109167099,-0.257622629404068,216.25791931152344,24.799999237060547
36,596675,9436483,7.7,7.46,0.5,0.3,1.4,74.5,23.2,20.6,1.53,17.5,16.4,2.4,56.5,20.3,0.74,0.25,0.33,-0.27,0.3,0.24,0.12,0.88,Bajo,Piura,Morropon,Chulucanas,Mango,Sandy clay loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Neutral saline soil,79.61,11.65,1.46,2.43,6.83,54.67,8,62.67,46.48,804,-757.52,0,13.33,160,18.24,29.78,24.02,3.25,174,90,107,0.694,1.281,8.102,212.16,24.8,36,106.22048950195313,3.7595133781433105,195.07652282714844,182.4960174560547,0.03735559806227684,1.5843603610992432,8.168434143066406,0.3010580241680145,0.25066739320755005,-0.2726644277572632,212.15988159179688,24.799999237060547
37,599619,9432673,7.4,8.02,0.1,0.5,0.9,142.9,27.2,14.2,1.56,21.9,10.9,2.2,62.6,10.2,0.46,0.26,0.35,-0.27,0.33,0.24,0.12,0.9,Bajo,Piura,Morropon,Chulucanas,Mango,Sandy clay loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,76.76,15.49,3.52,0.7,4.95,21.8,4.4,26.2,39.64,550.58,-510.94,0,14.67,176,18.25,29.95,24.1,3.62,177,26.66,101,-0.224,0.932,7.945,216.8,24.8,37,101.20108032226563,2.8737704753875732,152.90740966796875,180.84202575683594,0.22428151965141296,1.0841219425201416,8.496990203857422,0.3282088041305542,0.2599584758281708,-0.27365246415138245,216.7996826171875,24.799999237060547
38,598354,9432827,7.7,6.34,0.2,0.4,2,170,29.2,29.4,1.41,20.3,24.2,3.6,24.6,46.3,0.82,0.33,0.43,-0.31,0.4,0.35,0.21,1.14,Medio,Piura,Morropon,Chulucanas,Mango,Clay loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,82.31,12.24,1.36,0.68,6.72,60.5,9,69.5,53.32,1186.96,-1133.64,0,14.33,172,18.22,29.95,24.08,3.63,186,296.47,98,1.388,0.876,7.896,212.64,24.8,38,96.75739288330078,2.545198678970337,124.2989730834961,180.71661376953125,0.24531345069408417,1.0082823038101196,8.390711784362793,0.40489640831947327,0.32722994685173035,-0.31254902482032776,212.64303588867188,24.799999237060547
39,597988,9435583,7.4,4.31,0.1,0.9,3.4,313.9,31.2,19.6,1.47,16.7,15.3,2.3,40.5,28.4,0.79,0.31,0.4,-0.36,0.38,0.21,0.07,0.91,Alto,Piura,Morropon,Chulucanas,Mango,Clay loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,78.06,11.73,4.59,0.51,6.65,17,2.56,19.56,62.21,751.68,-689.47,0,14.25,171,18.28,29.83,24.06,6.88,172,45.11,109,2.265,2.414,7.355,215.73,24.81,39,108.16853332519531,6.486680030822754,151.00485229492188,179.15744018554688,1.8390052318572998,2.434847116470337,7.4992451667785645,0.37580254673957825,0.30739325284957886,-0.35514751076698303,215.73338317871094,24.812049865722656
40,597797,9431118,7.3,10.28,2.6,0.2,1.9,320,30.2,26.6,1.42,18.8,17.9,4.9,28,41.8,0.6,0.33,0.46,-0.29,0.43,0.26,0.13,0.98,Medio,Piura,Morropon,Chulucanas,Mango,Clay loam,Lixisols,Alluvial terrace,Tropical desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline sodic soil,67.29,18.42,0.75,9.77,3.65,89.5,24.5,114,100.23,942.68,-842.45,4.657942,14.58,175,18.22,29.98,24.11,1.62,180,180,94,-1.49,1.54,8.692,208.01,24.8,40,95.92894744873047,5.8764967918396,175.12364196777344,180.15306091308594,0.6003084182739258,1.5772671699523926,7.526209831237793,0.43061622977256775,0.33477047085762024,-0.28858256340026855,208.0060272216797,24.799999237060547
41,597799,9435947,7.5,4.3,0.1,0.5,1.4,116.2,24.2,18.2,1.52,15.7,12.7,3.4,54.1,21.7,0.71,0.37,0.52,-0.26,0.48,0.29,0.16,0.96,Bajo,Piura,Morropon,Chulucanas,Mango,Sandy clay loam,Ferralsols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,69.78,18.68,2.75,0.55,3.74,25.4,6.8,32.2,43.48,663.98,-620.5,0,13.75,165,18.23,29.82,24.03,3.25,186,270,104,0.469,1.357,8.076,215.52,24.8,41,103.0567398071289,2.835999011993408,212.987548828125,182.52774047851563,-0.4311580955982208,1.821398138999939,8.402215003967285,0.48133668303489685,0.3739333748817444,-0.2628571391105652,215.52035522460938,24.799999237060547
42,595589,9437309,7.1,8.91,0.2,0.4,0.9,37.5,10.2,11.95,1.54,16.9,8.5,1.6,66,23.8,0.75,0.38,0.53,-0.28,0.48,0.34,0.22,1.1,Muy bajo,Piura,Morropon,Chulucanas,Mango,Sandy loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Neutral saline soil,71.13,13.39,3.35,1.67,5.31,21.25,4,25.25,34.22,426.46,-392.24,0,13.33,160,18.27,29.82,24.03,1.63,183,270,101,-3.837,1.8,8.781,210.5,24.8,42,103.85070037841797,3.706345558166504,190.0430450439453,183.21286010742188,-0.7425721883773804,1.6613680124282837,8.136316299438477,0.4801495373249054,0.3810398280620575,-0.2791579067707062,210.5022735595703,24.799999237060547
43,595746,9437432,7.5,10.5,0.2,0.1,1.1,41.9,16.2,19.7,1.46,16.4,15.7,2.7,42.1,41.7,0.77,0.36,0.49,-0.27,0.45,0.32,0.19,1.02,Bajo,Piura,Morropon,Chulucanas,Mango,Loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Neutral saline soil,79.7,13.71,0.51,1.02,5.81,157,27,184,29.79,779.86,-750.07,0,13.33,160,18.27,29.82,24.03,7.26,192,243.53,106,-1.02,2.085,7.304,211.16,24.8,43,106.87857818603516,5.126262664794922,163.14248657226563,182.16697692871094,-0.036029234528541565,1.8629002571105957,7.807243347167969,0.4530685842037201,0.357210636138916,-0.268849641084671,211.1571044921875,24.799999237060547
44,602159,9434625,7.3,5.29,0.1,0.3,0.5,77,21.2,19.2,1.45,19.1,15.1,2.7,36.5,42.3,0.81,0.34,0.45,-0.29,0.43,0.27,0.15,0.87,Bajo,Piura,Morropon,Chulucanas,Mango,Loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,78.65,14.06,1.56,0.52,5.59,50.33,9,59.33,35.69,752.88,-717.19,0,15.25,183,18.32,29.93,24.13,3.24,180,314.88,111,0.531,2.091,8.144,227.35,24.9,44,110.13435363769531,3.999661922454834,225.4269256591797,183.8048858642578,-0.017705483362078667,1.8142261505126953,8.076227188110352,0.4300359785556793,0.33963069319725037,-0.2949050962924957,227.35096740722656,24.899999618530273
45,598162,9437376,7.6,10.12,0.3,0.4,2.1,114.6,17.2,27.9,1.43,18.4,20.6,5.6,36.5,46.3,0.84,0.4,0.54,-0.27,0.49,0.27,0.16,0.94,Medio,Piura,Morropon,Chulucanas,Mango,Loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Neutral saline soil,73.84,20.07,1.43,1.08,3.68,51.5,14,65.5,55.62,1079.14,-1023.52,0,14.58,175,18.27,29.8,24.03,3.62,177,26.66,109,-1.122,1.674,8.03,218.76,24.8,45,109.61793518066406,3.48671817779541,135.93746948242188,179.08740234375,-0.5282948613166809,1.6165825128555298,8.176097869873047,0.4885047972202301,0.3984396457672119,-0.26788684725761414,218.76434326171875,24.799999237060547
46,596177,9437515,7.4,4.84,0.1,0.4,2,112.3,21.2,20.3,1.53,16.5,15.9,2.9,58.6,20.2,0.8,0.39,0.55,-0.26,0.49,0.33,0.21,1.07,Bajo,Piura,Morropon,Chulucanas,Mango,Sandy clay loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Neutral saline soil,78.33,14.29,1.97,0.49,5.48,39.75,7.25,47,41.33,794.38,-753.05,0,13.5,162,18.27,29.82,24.03,6.88,189,225.11,111,1.061,1.932,7.385,212.13,24.8,46,110.09150695800781,4.8368048667907715,210.3585205078125,186.4528045654297,0.24372908473014832,1.8073549270629883,7.9469757080078125,0.4944623112678528,0.3917720317840576,-0.26137134432792664,212.1319580078125,24.799999237060547
47,595936,9436264,7.3,3.24,0.1,0.4,2,127.5,23.2,13.9,1.48,17.3,10.5,1.9,46.6,30.2,0.71,0.36,0.51,-0.25,0.46,0.33,0.21,1.03,Bajo,Piura,Morropon,Chulucanas,Mango,Loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Non salt afected soil,75.54,13.67,2.88,0.72,5.53,26.25,4.75,31,34.23,524.38,-490.15,0,13.08,157,18.25,29.77,24.01,3.25,180,144.35,104,0.306,1.146,11.559,210,24.8,47,103.99927520751953,2.253260374069214,81.62921142578125,178.30738830566406,0.300795316696167,1.1250710487365723,8.950371742248535,0.4645119905471802,0.3632425367832184,-0.2526372969150543,210.0023193359375,24.799999237060547
48,596306,9434703,7.8,9.95,0.7,0.4,0.8,119.3,17.2,23.1,1.51,18.1,17.6,3.4,54.5,28.3,0.63,0.34,0.45,-0.33,0.41,0.27,0.15,0.98,Muy bajo,Piura,Morropon,Chulucanas,Mango,Sandy loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,76.19,14.72,1.73,3.03,5.18,44,8.5,52.5,58.88,885.46,-826.58,0,13.33,160,18.25,29.84,24.04,3.63,186,243.53,95,-0.612,1.397,7.886,208.16,24.8,48,96.39102935791016,3.23819899559021,184.65538024902344,182.8831024169922,0.11832844465970993,1.3980867862701416,8.26982593536377,0.41060903668403625,0.3386748433113098,-0.3283977806568146,208.16050720214844,24.799999237060547
49,599978,9434941,7.8,6.53,0.1,0.4,1.2,138.4,29.2,18.45,1.39,17.6,13.8,2.9,18.6,52.2,0.6,0.33,0.45,-0.27,0.42,0.29,0.17,0.96,Bajo,Piura,Morropon,Chulucanas,Mango,Silty clay loam,Lixisols,Floodplain,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,74.8,15.72,2.17,0.54,4.76,34.5,7.25,41.75,39.23,699.88,-660.65,0,14.5,174,18.29,29.89,24.09,3.62,177,153.34,103,0.163,1.235,7.961,219.55,24.86,49,102.9302978515625,2.792595148086548,147.96148681640625,178.54783630371094,-0.06755278259515762,1.1912463903427124,8.335466384887695,0.42148303985595703,0.32947853207588196,-0.27480757236480713,219.55043029785156,24.86176109313965
50,604721,9435275,7.4,25.04,0.2,0.5,2.4,238.5,12.2,18.5,1.57,18.4,14.3,2.5,74.1,13.7,0.62,0.4,0.56,-0.25,0.51,0.3,0.18,1,Bajo,Piura,Morropon,Chulucanas,Mango,Sandy loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,77.3,13.51,2.7,1.08,5.72,28.6,5,33.6,46.05,711.86,-665.81,0,15.92,191,18.33,29.9,24.11,2.29,177,45.11,130,-1.408,3.891,8.661,237.49,24.81,50,130.68296813964844,6.0481061935424805,172.1599578857422,179.79295349121094,0.6894522905349731,3.124423027038574,7.929095268249512,0.5109830498695374,0.4033541679382324,-0.2489626556634903,237.49057006835938,24.809415817260742
51,595781,9439473,8.1,9.61,0.2,0.7,2.5,172.6,22.2,49.15,1.5,20.4,41.7,5.3,52.1,25.7,0.74,0.38,0.53,-0.27,0.48,0.28,0.17,0.92,Medio,Piura,Morropon,Chulucanas,Mango,Sandy clay loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Alkaline saline soil,84.84,10.78,1.42,0.41,7.87,59.57,7.57,67.14,87.21,2020.66,-1933.45,0,14.17,170,18.31,29.88,24.11,8.72,174,158.12,110,0.449,1.852,7.145,214.48,24.8,51,108.55015563964844,4.337420463562012,185.0749053955078,182.2019500732422,-0.3628891408443451,1.8607536554336548,8.074718475341797,0.48170408606529236,0.3835507035255432,-0.26914939284324646,214.47909545898438,24.799999237060547
52,601596,9434691,7.3,4.66,0.1,0.9,1.5,77.1,22.2,18.1,1.51,18.1,13.1,3,52.1,25.7,0.77,0.43,0.59,-0.33,0.52,0.4,0.27,1.37,Bajo,Piura,Morropon,Chulucanas,Mango,Sandy clay loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,72.38,16.57,4.97,0.55,4.37,14.56,3.33,17.89,61.2,671.58,-610.38,0,14.92,179,18.31,29.91,24.11,2.29,183,225.11,109,-0.082,1.291,8.476,225.44,24.9,52,109.49673461914063,3.7726831436157227,205.087158203125,181.31210327148438,0.3914492726325989,1.2098357677459717,8.072957038879395,0.5178689360618591,0.42511770129203796,-0.3307008743286133,225.43544006347656,24.899999618530273
53,593227,9434765,7.4,15.38,0.1,0.5,1.9,169.5,20.2,19.9,1.51,17.9,15,3.3,56,23.8,0.78,0.24,0.31,-0.34,0.31,0.34,0.22,1.15,Bajo,Piura,Morropon,Chulucanas,Mango,Sandy clay loam,Lixisols,Alluvial terrace,Tropical desert scrub,E (d) A',Cenozoico,Alluvial deposit,Neutral saline soil,75.38,16.58,2.51,0.5,4.55,30,6.6,36.6,45.61,764.78,-719.17,0,13.17,158,18.22,29.87,24.03,3.62,183,206.66,91,-1.776,1.81,7.858,199.15,24.8,53,92.24968719482422,3.7988994121551514,154.1181640625,181.6632537841797,-0.26164841651916504,1.5876957178115845,8.020110130310059,0.30756425857543945,0.23969443142414093,-0.3398764133453369,199.1451873779297,24.799999237060547
54,593406,9434722,7.7,6.38,0.1,0.2,1,113.7,13.2,15.1,1.51,17.7,11.5,1.8,56.6,30.2,0.63,0.4,0.55,-0.24,0.51,0.28,0.16,0.92,Muy bajo,Piura,Morropon,Chulucanas,Mango,Sandy loam,Ferralsols,Alluvial terrace,Tropical desert scrub,E (d) A',Cenozoico,Alluvial deposit,Neutral saline soil,76.16,11.92,1.32,0.66,6.39,57.5,9,66.5,26.06,566.48,-540.42,0,13,156,18.22,29.82,24.02,1.62,180,180,94,1.041,1.784,8.667,200.21,24.8,54,93.82940673828125,5.720418930053711,221.11985778808594,185.899169921875,-0.4213547110557556,2.236361265182495,7.6146016120910645,0.505384087562561,0.39954596757888794,-0.24201758205890656,200.20729064941406,24.799999237060547
55,596087,9436353,7.7,9.5,0.1,0.9,3.7,320.9,25.2,21.8,1.48,17.3,17.3,2.5,46.7,28.1,0.76,0.37,0.53,-0.27,0.48,0.26,0.15,0.88,Alto,Piura,Morropon,Chulucanas,Mango,Loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Alluvial deposit,Neutral saline soil,79.36,11.47,4.13,0.46,6.92,19.22,2.78,22,64.55,847.08,-782.53,0,13.33,160,18.24,29.78,24.02,3.24,180,180,104,-0.061,1.557,11.563,210.43,24.8,55,103.76719665527344,3.129770517349243,197.80210876464844,181.42941284179688,-0.17866936326026917,1.4947155714035034,8.390386581420898,0.4765789806842804,0.37297335267066956,-0.2709691524505615,210.43331909179688,24.799999237060547
56,607645,9421991,7.8,7.8,0.2,0.4,1.7,107.7,20.1,14.9,1.4,18,10.2,3.1,27.6,52.3,0.52,0.43,0.59,-0.31,0.51,0.25,0.16,0.92,Bajo,Piura,Morropon,La Matanza,Banano,Silty loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,68.46,20.81,2.68,1.34,3.29,25.5,7.75,33.25,38.47,543.46,-504.99,0,15.92,191,18.32,29.91,24.11,3.63,186,296.47,107,-0.878,1.452,8.006,229.14,24.9,56,108.27764129638672,3.3095080852508545,151.49411010742188,181.34844970703125,0.37842071056365967,1.3684272766113281,8.605732917785645,0.505433976650238,0.429463267326355,-0.30685558915138245,229.13502502441406,24.899999618530273
57,601223,9430513,7.9,9.7,0.9,0.5,2.1,203.8,19.2,32.3,1.47,21.4,26.8,3.6,46.5,34.4,0.55,0.34,0.46,-0.35,0.42,0.14,0.03,0.76,Bajo,Piura,Morropon,La Matanza,Banano,Loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,82.97,11.15,1.55,2.79,7.44,53.6,7.2,60.8,77.92,1305.32,-1227.4,0,15.33,184,18.28,29.98,24.13,5.14,172,108.37,101,-0.49,1.163,7.598,220.17,24.84,57,101.40621185302734,3.336130380630493,158.78643798828125,180.12208557128906,-0.18009257316589355,1.2716888189315796,8.375765800476074,0.42388519644737244,0.3429005742073059,-0.3456169664859772,220.16505432128906,24.84362030029297
58,606281,9422430,7.5,14.96,1.9,0.6,2.3,302,43.5,28.1,1.38,16.6,19.8,4.8,10.5,46,0.59,0.35,0.46,-0.33,0.41,0.34,0.21,1.21,Medio,Piura,Morropon,La Matanza,Banano,Silty clay loam,Lixisols,Alluvial terrace,Tropical desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline sodic soil,70.46,17.08,2.14,6.76,4.13,33,8,41,102.46,1024.62,-922.16,1.757642,15.17,182,18.27,29.91,24.09,3.63,174,116.47,103,-2.429,1.278,7.983,226.75,24.88,58,105.12860107421875,2.8109545707702637,122.1611557006836,179.13717651367188,-0.16255812346935272,1.1555477380752563,8.61474609375,0.4133566915988922,0.34523335099220276,-0.33376017212867737,226.7479705810547,24.880769729614258
59,606281,9422773,7.8,10.65,0.9,0.5,1.5,224,37.2,37.1,1.38,16.3,29.8,4.9,12.5,50.3,0.56,0.47,0.67,-0.24,0.55,0.37,0.26,1.27,Bajo,Piura,Morropon,La Matanza,Banano,Silty clay loam,Acrisols,Alluvial terrace,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,80.32,13.21,1.35,2.43,6.08,59.6,9.8,69.4,83.13,1475.42,-1392.29,0,15.17,182,18.27,29.91,24.09,4.59,174,45.12,109,1.735,2.155,7.767,228.2,24.9,59,108.39308166503906,4.7884721755981445,141.58775329589844,177.99856567382813,0.8048761487007141,2.070050001144409,7.799691200256348,0.5492810606956482,0.472164124250412,-0.23511582612991333,228.1953125,24.895401000976563
60,607932,9425139,7.7,6.47,0.3,0.3,1.5,91.2,15.4,13.6,1.41,16,9.2,2.8,32.5,52.1,0.54,0.48,0.69,-0.24,0.56,0.43,0.3,1.52,Bajo,Piura,Morropon,La Matanza,Banano,Silty loam,Ferralsols,Alluvial terrace,Tropical Premontane desert scrub,"D (i , p) A'",Cenozoico,Fluvial deposit,Neutral saline soil,67.65,20.59,2.21,2.21,3.29,30.67,9.33,40,34.96,490.44,-455.48,0,16,192,18.34,29.86,24.1,3.62,177,26.66,110,2.959,1.772,8.001,237.89,24.9,60,107.54597473144531,5.290587425231934,116.6824722290039,177.13734436035156,0.5143564343452454,1.6860761642456055,7.81668758392334,0.5604494214057922,0.4806424081325531,-0.244749054312706,237.89230346679688,24.899999618530273
61,607538,9421489,7.7,6.31,0.7,0.4,2.2,115.5,34.1,21.6,1.37,18,14,5.5,13.7,52.2,0.52,0.54,0.79,-0.23,0.61,0.41,0.28,1.41,Bajo,Piura,Morropon,La Matanza,Banano,Silty clay loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,64.81,25.46,1.85,3.24,2.55,35,13.75,48.75,58.85,780.16,-721.31,0,15.92,191,18.32,29.91,24.11,4.86,180,180,112,4.673,1.719,7.71,227.33,24.9,61,106.94686126708984,5.128350734710693,187.0050048828125,178.64755249023438,0.1109151691198349,1.9120181798934937,7.802574634552002,0.6145869493484497,0.5435799360275269,-0.228925883769989,227.32533264160156,24.899999618530273
62,600486,9429232,7.7,7.07,0.3,0.3,0.3,73.8,11.9,14.9,1.47,24.9,9.7,3.6,46.6,41.5,0.6,0.39,0.55,-0.31,0.49,0.28,0.15,0.99,Bajo,Piura,Morropon,La Matanza,Limon,Loam,Lixisols,Floodplain,Tropical desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,65.1,24.16,2.01,2.01,2.69,32.33,12,44.33,36.82,534.54,-497.72,0,14.67,176,18.23,30.02,24.14,1.63,183,270,100,1.224,1.111,8.721,214.98,24.8,62,98.99188232421875,2.084150552749634,226.63497924804688,182.21571350097656,0.6278828382492065,1.4898836612701416,8.747227668762207,0.48612889647483826,0.3933916687965393,-0.3124380111694336,214.98435974121094,24.799999237060547
63,606423,9422795,7.8,12.46,0.7,0.6,1.4,176.7,33.7,28.2,1.35,16.8,21.4,4.5,8.3,58,0.49,0.4,0.56,-0.24,0.5,0.37,0.26,1.35,Medio,Piura,Morropon,La Matanza,Banano,Silty clay loam,Lixisols,Alluvial terrace,Tropical Premontane desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,75.89,15.96,2.13,2.48,4.76,35.67,7.5,43.17,73.55,1086.36,-1012.81,0,15.17,182,18.27,29.91,24.09,3.63,186,243.53,105,-1.837,1.517,7.996,228.87,24.9,63,106.41472625732422,3.695315361022949,198.9115447998047,183.38424682617188,0.12072230875492096,1.332628846168518,8.042431831359863,0.4975588917732239,0.40200692415237427,-0.24462151527404785,228.8684844970703,24.897621154785156
64,600440,9429146,7.4,7.51,0.2,1,1.4,281.8,19.8,14.1,1.52,24.9,8.8,3.1,56.6,23.6,0.67,0.32,0.42,-0.29,0.4,0.29,0.17,0.94,Bajo,Piura,Morropon,La Matanza,Frijol,Sandy loam,Lixisols,Floodplain,Tropical desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,62.41,21.99,7.09,1.42,2.84,8.8,3.1,11.9,64.07,481.06,-416.99,0,14.67,176,18.23,30.02,24.14,5.14,180,251.64,99,0.163,0.976,11.511,214.88,24.8,64,99.16987609863281,2.1004717350006104,144.40960693359375,180.8047637939453,0.4628106355667114,1.0289576053619385,8.812722206115723,0.3997226655483246,0.3211997449398041,-0.2902716100215912,214.87643432617188,24.799999237060547
65,600548,9429081,7.7,11.17,0.6,0.5,1.4,151.7,25.9,20.9,1.44,24.9,14.8,4,34.5,39.6,0.65,0.45,0.62,-0.29,0.53,0.28,0.15,0.98,Bajo,Piura,Morropon,La Matanza,Limon,Loam,Lixisols,Floodplain,Tropical desert scrub,E (d) A',Cenozoico,Fluvial deposit,Neutral saline soil,70.81,19.14,2.39,2.87,3.7,29.6,8,37.6,59.1,775.58,-716.48,0,14.67,176,18.23,30.02,24.14,3.25,174,90,98,0.102,1.81,8.02,215.2,24.8,65,98.47118377685547,3.0635628700256348,102.00296783447266,178.2935333251953,0.3580058515071869,1.5989371538162231,8.404587745666504,0.5344524383544922,0.4455353319644928,-0.2923508286476135,215.2017059326172,24.799999237060547
